,Unnamed: 0,Case_Number,Year,Type,Country,Area,Location,Activity,Sex,Age,Injury,Fatal,Time,Species
4779,4779,1940.00.00,1940,Invalid,SOUTH AFRICA,Eastern Cape Province,Kidd's Beach,Swimming,Unknown,,No details,Unknown,16:00,Questionable incident
4780,4780,1940.00.00,1940,Invalid,SOUTH AFRICA,KwaZulu-Natal,Winkelspruit,Unknown,F,,FATAL,Unknown,16:00,Questionable incident
4781,4781,1940.00.00,1940,Invalid,SOUTH AFRICA,Eastern Cape Province,"Kowie River Mouth, Port Alfred",Standing,F,,Leg bitten,Unknown,16:00,Questionable incident
4782,4782,1939.12.28,1939,Invalid,AUSTRALIA,New South Wales,"Cabramatta Creek, George’s River ",Swimming,M,40,Abrasion above knee ,Unknown,16:00,"Questionable incident, said involve  shark"
4783,4783,1939.12.14,1939,Unprovoked,AUSTRALIA,Queensland,"Rubbish Dump Creek, Mackay",Swimming,M,20,"FATAL, left foot & right leg bitten, later surgically amputated  ",Y,12:15,shark landed hours later
4784,4784,1939.11.23,1939,Boat,AUSTRALIA,New South Wales,Wollongong,Unknown,Unknown,,No injury,N,12:15,"Blue pointer, '"
4785,4785,1939.11.11,1939,Provoked,AUSTRALIA,New South Wales,Maroubra,Unknown,Unknown,,Boat bitten by gaffed shark PROVOKED INCIDENT,N,12:15,whaler shark
4786,4786,1939.11.09,1939,Boat,AUSTRALIA,New South Wales,Wollongong,Unknown,Unknown,,No details,Unknown,12:15,Unknown
4787,4787,1939.11.06,1939,Boat,AUSTRALIA,New South Wales,Wollongong,Unknown,Unknown,,No details,Unknown,12:15,Unknown
4788,4788,1939.11.02,1939,Unprovoked,SAMOA,Unknown,,Fishing,M,,FATAL,Y,12:15,Unknown
4789,4789,1939.10.25,1939,Unprovoked,AUSTRALIA,Queensland,Near Restoration Rock off Portland Roads ,"Free,",M,27,"Both thighs were lacerated, recovered at Thursday Island hospital",N,12:15,"Tiger shark, , oth fragments retrieved frohis wounds"
4790,4790,1939.10.04,1939,Unprovoked,USA,Hawaii,"Kane'ohe Bay, Mokapu, O'ahu",Spearfishing&,M,,Hand bitten,N,12:15,shark
4791,4791,1939.09.27,1939,Unprovoked,AUSTRALIA,Torres Strait ,Near Mabuiag Island,Diving,M,,"Leg severely bitten, surgically amputated",N,12:15,Tiger shark
4792,4792,1939.08.01,1939,Provoked,USA,California,"Off San Pedro, Los Angeles County",Fishing,M,33,Harpooned shark bit his arm PROVOKED INCIDENT,N,12:15,Unknown
4793,4793,1939.07.18,1939,Sea Disaster,PACIFIC OCEAN,Unknown,,Japanese&,Unknown,3,Thought to have been taken by a shark,Y,12:15,Unknown
4794,4794,1939.07.16,1939,Provoked,BAHAMAS,Andros Islands,Blue Hole,"Dress,&",M,38,Minor injury to shoulder & back PROVOKED INCIDENT,N,12:00,"Nurse shark, "
4795,4795,1939.07.14,1939,Provoked,USA,Texas,"West Bay, 19 miles from Galveston",Seine,M,,Leg bitten by snared shark PROVOKED INCIDENT,N,08:30,shark
4796,4796,1939.05.03,1939,Unprovoked,USA,Virginia,"At sea, several hundred miles south east of Cape Henry, Virginia",Washed,M,,"FATAL, attacked by shark, body not recovered ",Y,08:30,Unknown
4797,4797,1939.04.12,1939,Unprovoked,PAPUA NEW GUINEA,Morobe Province,Bulolol,Diving,M,9,FATAL,Y,08:30,Unknown
4798,4798,1939.03.24,1939,Unprovoked,PAPUA NEW GUINEA,Central Province,Port Moresby,Diving,M,,"FATAL, leg severed just below hip ",Y,08:30,large shark
4799,4799,1939.02.26,1939,Unprovoked,INDIA,Tamil Nadu, Chennai (formerly Madras),Bathing/Swimming,M,,FATAL,Y,08:30,Unknown
4800,4800,1939.02.26,1939,Provoked,NEW ZEALAND,North Island,Matakana River Mouth,Fishing,M,,Lacerations to left hand from hooked shark PROVOKED INCIDENT,N,08:30, shark
4801,4801,1939.01.12,1939,Unprovoked,AUSTRALIA,New South Wales,Clarence River,Scooping,M,Both 11,No injury,N,08:30, shark
4802,4802,1939.00.00,1939,Sea Disaster,SRI LANKA,Unknown,,She&,F,,Leg severely bitten,N,08:30,Unknown
4803,4803,1939.00.00,1939,Boat,BAHAMAS,Andros Islands,Middle Bight,Fishing,Unknown,,"No injury to occupant, shark rammed bow of boat",N,08:30,Tiger shark
4804,4804,1939.00.00,1939,Unprovoked,VENEZUELA,Carabobo,"El Falito, near Puerto Cabello",Bathing,M,,FATAL.,Y,08:30,Unknown
4805,4805,1939.00.00,1939,Unprovoked,CURACAO,Ascension Bay,,Diving,M,,"No injury, left hip bumped by shark",N,08:30,Tiger shark
4806,4806,1939.00.00,1939,Unprovoked,PAPUA NEW GUINEA,"Abau Sub District, Central Province",Aroma Passage,Swimming,M,,"Fatal, lower abdomen bitten",Y,08:30,Unknown
4807,4807,1938.12.27,1938,Unprovoked,AUSTRALIA,New South Wales,"North Beach, Belligen River",Swimming,M,19,"FATAL, thought to have been taken by a shark ",Y,08:30,Unknown
4808,4808,1938.10.05,1938,Provoked,AUSTRALIA,Queensland,Between Wynnum & St. Helena Island,Fishing,M,18,Laceration to left foot & ankle by netted shark PROVOKED INCIDENT,N,18:30,"Tiger shark, "
4809,4809,1938.08.29,1938,Unprovoked,CHINA,North China,"Outer harbor, Hong Kong",Swimming,M,,"FATAL, leg severed  ",Y,18:30,Unknown
4810,4810,1938.08.18,1938,Provoked,USA,California,"Near Encino, Los Angeles County",Fishing,M,,Lacerations to hand by hooked shark PROVOKED INCIDENT,N,18:30,Unknown
4811,4811,1938.07.18,1938,Unprovoked,USA,South Carolina,Charleston,Swimming,M,,Foot & ankle lacerated,N,18:30,Unknown
4812,4812,1938.07.17,1938,Provoked,TURKEY,Unknown,,Fishing,M,,Injured by harpooned shark PROVOKED INCIDENT,N,18:30,Unknown
4813,4813,1938.07.17,1938,Provoked,USA,California,"Dana Point, Orange County","Fishing,'s",M,27,Leg bitten by gaffed shark PROVOKED INCIDENT,N,18:30,Unknown
4814,4814,1938.07.12,1938,Unprovoked,AUSTRALIA,Torres Strait,Off Bathurst Island,"Hardhat,",M,25,"FATAL, dragged out of diving helmet  ",Y,18:30,Unknown
4815,4815,1938.06.17,1938,Unprovoked,NICARAGUA,Lower San Juan River,,"The,,",Unknown,,"FATAL x 2, all other passengers & crew reached shore after a long swim",Y,18:30,Thought involve bull sharks
4816,4816,1938.06.08,1938,Unprovoked,AUSTRALIA,New South Wales,Manly,Hardhat,M,,"No injury, the shark knocked him off his feet",N,18:30, shark
4817,4817,1938.05.26,1938,Unprovoked,COSTA RICA,Nicoya Peninsula,,Fishing,M,,"FATAL, pulled overboard by tuna, & bitten by shark ",Y,18:30,Unknown
4818,4818,1938.05.15,1938,Unprovoked,IRAQ,Basrah City,"Ashar Canal, where people wash clothes & kitchen pans","Swimming,",M,9 or 10,"Arm severed, but survived. Note: Some weeks later he was swimming at the same spot when a shark severed his right foot.",N,18:30,Bull shark
4819,4819,1938.05.02,1938,Unprovoked,INDIA,West Bengal,Hooghley River near Budge-Budge,Bathing,Unknown,,"2 survived,       1 FATAL",Y,18:30,Unknown
4820,4820,1938.03.21,1938,Unprovoked,FIJI,Viti Levu,Singatoka River,Wading,M,,unknown,N,18:30,Unknown
4821,4821,1938.03.08,1938,Unprovoked,AUSTRALIA,Northern Territory,Liverpool River,Canoe,M,,"Leg severed, but survived",N,18:30,Unknown
4822,4822,1938.01.21,1938,Provoked,AUSTRALIA,New South Wales,Tweed Heads,Fishing,M,,Thumb bitten by landed shark PROVOKED INCIDENT,N,18:30," Tiger shark, "
4823,4823,1938.01.18,1938,Provoked,SOUTH AFRICA,KwaZulu-Natal,"Vetch’s Pier, Durban","Watching,",M,13,Leg bitten PROVOKED INCIDENT,N,18:30,Unknown
4824,4824,1938.01.14,1938,Invalid,AUSTRALIA,New South Wales,"Lady Martin’s Beach, Sydney Harbor",Diving,M,24,Superficial lacerations on feet & toes,Unknown,18:30,Questionable incident
4825,4825,1938.01.02,1938,Unprovoked,AUSTRALIA,New South Wales,Cronulla,Surfing,M,,"No injury, ski bumped & he was thrown in the water. Ski had indentations",N,18:30,Unknown
4826,4826,1938.00.00,1938,Unprovoked,EGYPT,Unknown,Mersa Matruh,Sponge,M,,FATAL,Y,18:30,Unknown
4827,4827,1938.00.00,1938,Unprovoked,TRINIDAD & TOBAGO,Trinidad,"Manzanilla Bay, St. Andrew County",Surfing,M,50,Left hand and arm bitten,N,18:30,grey-colored shark
4828,4828,1938.00.00,1938,Provoked,USA,North Carolina,On one of the sounds near Wilmington,Fishing,M,,"No injury, boat towed by harpooned shark, PROVOKED INCIDENT",N,18:30,Unknown
4829,4829,1938.00.00,1938,Unprovoked,AUSTRALIA,Torres Strait,,Diving,M,17,Leg severed above knee,N,18:30,Unknown
4830,4830,1938.00.00,1938,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Bilanhlolo River Mouth, Ramsgate",Swimming,M,,"""Mauled""",N,18:30,Unknown
4831,4831,1937.11.13,1937,Sea Disaster,USA,North Carolina,Off Cape Hatteraa,"Tzenny,,",M,,FATAL ,Y,18:30,Unknown
4832,4832,1937.11.11,1937,Unprovoked,AUSTRALIA,Torres Strait ,Ota Reef,Diving,M,17,FATAL,Y,18:30,shark
4833,4833,1937.11.06,1937,Sea Disaster,SOLOMON ISLANDS,Unknown,,"Two.,",M,,FATAL,Y,18:30,Unknown
4834,4834,1937.10.27,1937,Unprovoked,AUSTRALIA,Queensland ,"Kirra Beach, Coolangatta",Swimming,M,25,FATAL,Y,17:30,Tiger shark
4835,4835,1937.10.27,1937,Unprovoked,AUSTRALIA,Queensland,"Kirra Beach, Coolangatta",Swimming,M,18,FATAL,Y,17:30,"Tiger shark,  , female, contained Girvan's remains "
4836,4836,1937.10.24,1937,Unprovoked,AUSTRALIA,New South Wales,Byron Bay ,Swimming,M,16,Tooth imprints on torso,N,17:30,shark
4837,4837,1937.10.24,1937,Unprovoked,AUSTRALIA,New South Wales,Byron Bay ,Surfing,M,,"No injury, repulsed shark",N,17:30,shark
4838,4838,1937.09.26,1937,Provoked,CROATIA, Split-Dalmatia County,Bisk,Fishing,M,,Injured by shark they were trying to catch PROVOKED INCIDENT,N,17:30,Unknown
4839,4839,1937.09.12,1937,Boat,SCOTLAND,Argyllshire,Arran,Pleasure,Unknown,,"No injury to occupants, two 5-foot observation windows shattered",N,17:30,Basking shark
4840,4840,1937.09.11,1937,Boat,SCOTLAND,Arran,Fallen Rocks,Fishing,Unknown,,"No injury to occupants, propeller shaft damaged",N,17:30,Basking shark
4841,4841,1937.09.01,1937,Unprovoked,SCOTLAND,Argyll,"Carradale Bay, Kintyre Peninsula",Rowing,M,,3 people drowned when the boat was capsized by the shark,N,17:30,Basking shark
4842,4842,1937.08.31,1937,Unprovoked,AUSTRALIA,Torres Strait,"Mabuiag Island, between New Guinea & Australia","Diving,",M,38,"Head, neck & shoulder bitten (In 1918, he was also bitten by a shark off Cairns)",N,11:00,"Tiger shark,  "
4843,4843,1937.08.16,1937,Invalid,TURKEY,Unknown,Istanbul,Swimming,M,,"No injury, no attack",Unknown,11:00,Invalid
4844,4844,1937.08.02,1937,Unprovoked,PANAMA,Colon Province,Limon Bay,Swimming,M,21,FATAL,Y,11:00,Unknown
4845,4845,1937.07.16,1937,Unprovoked,AUSTRALIA,Northern Territory,Elcho Island,Diving,M,,FATAL,Y,11:00,Unknown
4846,4846,1937.07.06,1937,Invalid,ITALY,Liguria,Borgeo Verezzi,Unknown,Unknown,,No injury,Unknown,11:00,Invalid
4847,4847,1937.06.28,1937,Unprovoked,GREECE,Unknown,Salonika?,Unknown,Unknown,,FATAL,Y,11:00,Unknown
4848,4848,1937.06.15,1937,Provoked,AUSTRALIA,New South Wales,"Wallamba River, near entrance to Wallis Lake","Fishing,",M,,Bitten by netted shark PROVOKED INCIDENT,N,11:00,"Whaler shark, "
4849,4849,1937.06.15,1937,Unprovoked,USA,Texas,Galveston,Swimming,M,14,FATAL,Y,21:30,Unknown
4850,4850,1937.05.30,1937,Provoked,USA,Texas,Galveston,Fishing,M,,Leg nipped by hooked shark PROVOKED INCIDENT,N,21:30, shark
4851,4851,1937.05.15,1937,Unprovoked,AUSTRALIA,Queensland,"Ross River, Townsville","Refused,",M,33,"FATAL, left arm severed at elbow, right arm bitten, right leg severed at knee    ",Y,21:30,days later lb shark was caught yards frothe site
4852,4852,1937.03.26,1937,Invalid,AUSTRALIA,New South Wales,South Cronulla,Bathing,M,16,His body was recovered 2 days later but shark involvement prior to death was not confirmed,Unknown,21:30,Shark involvement prior death was not confirmed
4853,4853,1937.03.09,1937,Invalid,AUSTRALIA,Victoria,Port Melbourne,Swimming,M,43,Shark involvement prior to death was not confirmed,Unknown,21:30,Shark involvement prior death was not confirmed
4854,4854,1937.02.13,1937,Unprovoked,AUSTRALIA,New South Wales,"Bar Beach, Newcastle",Swimming,M,32,"FATAL, buttocks, ankle & right elbow bitten ",Y,15:20,White shark
4855,4855,1937.02.11,1937,Unprovoked,AUSTRALIA,New South Wales,Kempsey,Swimming,M,,Foot bitten,N,15:20,Unknown
4856,4856,1937.02.04,1937,Boat,AUSTRALIA,New South Wales, Botany Bay ,Fishing,Unknown,,"No injury to occupants, launch holed",N,03:00,Unknown
4857,4857,1937.02.03,1937,Provoked,AUSTRALIA,Queensland,Moreton Island,Fishing,M,20,Left shoulder bitten by netted shark PROVOKED INCIDENT,N,03:00, blue nosed shark
4858,4858,1937.02.02,1937,Invalid,AUSTRALIA,South Australia,Port Germein,12's',M,,"15' shark seen with the man's body in its mouth, but shark involvement prior to death was not confirmed",Unknown,21:30,Shark involvement prior death was not confirmed
4859,4859,1937.01.27,1937,Provoked,AUSTRALIA,New South Wales,"Lake Conjola, near Milton",Holding's,M,18,Bitten on forearm PROVOKED INCIDENT,N,21:30,"Grey nurse shark, "
4860,4860,1937.00.00,1937,Unprovoked,AUSTRALIA,Torres Strait,,Unknown,M,,Survived,N,21:30,Unknown
4861,4861,1936.12.30,1936,Unprovoked,USA,Hawaii,"Honokohau, Maui","Diving,",M,,Thigh lacerated,N,21:30, shark
4862,4862,1936.12.19,1936,Boat,AUSTRALIA,Queensland,Brisbane River,Sculling,Unknown,,"No injury to occupant. Shark damaged scull, tooth fragments recovered",N,21:30,shark
4863,4863,1936.12.15,1936,Provoked,AUSTRALIA,New South Wales,Newcastle Harbor,Fishing,Unknown,,Hooked shark bit rudder PROVOKED INCIDENT,N,21:30,Unknown
4864,4864,1936.12.12,1936,Unprovoked,AUSTRALIA,New South Wales,"Throsby Creek, Newcastle",Swimming,M,15,"FATAL, leg severed at knee",Y,11:30,Unknown
4865,4865,1936.12.01,1936,Boat,AUSTRALIA,Victoria,Mordialloc,Fishing,M,50,"FATAL, his 2.4 m dinghy was found with 2' x 3' hole in its side & tooth fragments embedded in the planking",Y,11:30,Thought involve white shark
4866,4866,1936.11.27,1936,Provoked,AUSTRALIA,Torres Strait,Near Thursday Island,Spearfishing,M,,Speared shark bit his hand PROVOKED INCIDENT,N,11:30, shark
4867,4867,1936.09.11,1936,Unknown,VIETNAM,Unknown,Saigon,Wreck,M,,FATAL,Y,11:30,Unknown
4868,4868,1936.09.04,1936,Unprovoked,USA,Hawaii,"Lahaina, Maui",Swimming,M,,Leg lacerated,N,11:30,Unknown
4869,4869,1936.08.24,1936,Unprovoked,AUSTRALIA,Torres Strait,Near Mabuiag Island,"Trochus,",M,,Flexed right leg bitten,N,11:30,Large tiger shark seen in the vicinity the followingorning
4870,4870,1936.08.13,1936,Unprovoked,ICELAND,Fishing Grounds,,Swept,M,,"Bond's foot was injured, Kinch's back was injured",N,11:30,Unknown
4871,4871,1936.08.11,1936,Provoked,CANADA,Newfoundland,Georges Bank,Fishing,Unknown,,"No injury to occupants, hooked shark leapt onboard boat PROVOKED INCIDENT",N,11:30,"Shovelnose shark, "
4872,4872,1936.08.04,1936,Unprovoked,AUSTRALIA,Torres Strait,Bathurst Island,Diving,M,,Torso bitten ,N,11:30,Unknown
4873,4873,1936.08.00,1936,Boat,USA,North Carolina,"Pamlico Sound off Frisco, Dare County",Fishing,M,13,Shark rammed boat; no injury to occupants,N,11:30,Unknown
4874,4874,1936.07.25,1936,Unprovoked,USA,Massachusetts,"Hollywood Beach, just above Mattapoisett Harbor, Buzzards Bay",Swimming,M,16,"FATAL, finger severed, thigh bitten He died during the surgical amputation of his leg   ",Y,15:30,White shark (identified by Dr. Hugh Smith) 
4875,4875,1936.07.12,1936,Boat,USA,New Jersey,"Long Branch, Monmouth County (offshore)",Fishing,Unknown,,"No injury to occupants, shark leapt onboard boat",N,15:00,"Blue shark,  , lb "
4876,4876,1936.07.07,1936,Unprovoked,AUSTRALIA,Torres Strait,Off Nepean Island,Diving,M,,Survived? Admitted to Thursday Island Hospital,N,15:00,Unknown
4877,4877,1936.07.00,1936,Boat,SOUTH AFRICA,Western Cape Province,Cape Point,"Fishing,,",Unknown,,"Shark leapt onboard & into fishwell, tossing a crew member, Pepino, in the sea",N,15:00,Unknown
4878,4878,1936.06.26,1936,Unprovoked,AUSTRALIA,Torres Strait,Nepean Island,"Diving,",M,16,FATAL,Y,15:00,"Tiger shark, "
4879,4879,1936.06.06,1936,Unprovoked,USA,Florida,"Boca Ciega Bay, Pinellas County",Swimming,M,,FATAL,Y,15:00,Unknown
4880,4880,1936.04.22,1936,Unprovoked,AUSTRALIA,Queensland,Arlington Reef near Cairns,Diving,M,16,"Arm & back bitten, heel lacerated",N,10:00,"Tiger shark, "
4881,4881,1936.04.08,1936,Unprovoked,AUSTRALIA,Queensland,Arlington Reef near Cairns,Diving,M,,Arm severed,N,10:00,Unknown
4882,4882,1936.03.30,1936,Provoked,USA,Florida,"Miami, Miami-Date County",Fishing,M,,No injury. His hand entangled in line of hooked shark. He was pulled overboard & towed 150' PROVOKED INCIDENT ,N,10:00,lb shark
4883,4883,1936.03.22,1936,Unprovoked,AUSTRALIA,Torres Strait,"Near Shelburne Bay, Queenland",Among(which).,M,,Survived,N,10:00,Unknown
4884,4884,1936.03.19,1936,Unprovoked,AUSTRALIA,Queensland,"Near Forbes Island, Barrier Reef",Diving,M,,Right forearm lacerated,N,10:00,Unknown
4885,4885,1936.03.04,1936,Boat,AUSTRALIA,Northern Territory,Between Cape Hotham & Darwin (50 miles from Darwin),Rowing,Unknown,,"No injury to occupants, shark almost wrenched oar from aborigine",N,10:00,Unknown
4886,4886,1936.02.23,1936,Provoked,AUSTRALIA,New South Wales,"Angourie, near Yamba",Touching,F,young,Finger bitten PROVOKED INCIDENT,N,10:00,Unknown
4887,4887,1936.02.20,1936,Unprovoked,AUSTRALIA,Queensland,Brisbane River,Sculling,M,,"No injury, scull sank",N,10:00,shark
4888,4888,1936.02.04,1936,Unprovoked,AUSTRALIA,New South Wales,"South Steyne, Manly",Swimming,M,14,"FATAL, taken by shark, body not recovered. Twenty months later, in October 1937, meshing (setting anti-shark gill nets) began  at metropolitan beaches",Y,15:00,White shark
4889,4889,1936.01.22,1936,Unprovoked,AUSTRALIA,South Australia,"West Beach, near Adelaide","Swimming.,,,&",M,13,FATAL ,Y,18:00,White shark
4890,4890,1936.01.05,1936,Invalid,AUSTRALIA,Queensland,"Main Beach, Southport",Surfing,M,17,Disappeared & his torn clothing washed ashore,Unknown,18:00,Shark involvement prior death was not confirmed
4891,4891,1936.01.00,1936,Provoked,AUSTRALIA,New South Wales,North Bondi,Surfingskiing,M,,"He tried to hit shark with paddle, shark bumped  ski  PROVOKED INCIDENT",N,18:00,shark
4892,4892,1936.00.00,1936,Unprovoked,AUSTRALIA,Victoria ,"Port Phillip Bay, Port Melbourne",Swimming,M,,FATAL ,Y,18:00,Unknown
4893,4893,1935.12.23,1935,Provoked,AUSTRALIA,Victoria,150 yards from the pier at Lorne,Cruising,Unknown,,"Harpooned shark stove in bow (20"" x 10"" hole), boat sank PROVOKED INCIDENT",N,18:00,shark
4894,4894,1935.11.13,1935,Unprovoked,AUSTRALIA,Torres Strait,Barrier Reef near Innisfail,Diving?,M,20,Back & arm gashed but survived,N,18:00,Unknown
4895,4895,1935.09.21,1935,Unprovoked,USA,North Carolina,"Brown’s Inlet on New River, Onslow Beach",Swimming,M,38,"FATAL, thigh bitten ",Y,20:30,Unknown
4896,4896,1935.09.04,1935,Unprovoked,PAPUA NEW GUINEA,Central Province,Hula,Swimming,M,,FATAL,Y,20:30,Unknown
4897,4897,1935.08.26,1935,Unprovoked,AUSTRALIA,Queensland,"At Flat Top, near Mackay","Fell,",M,38,"FATAL. His body was not recovered, but about 3 weeks later 2 sharks were caught with human remains, thought to be those of Quinn",Y,21:30,shark
4898,4898,1935.08.24,1935,Invalid,UNITED KINGDOM,Isle of Wight,Atherfield,Fishing,M,,"The hooked shark didn't cut his finger, he was injured by his line",Unknown,21:30,Invalid
4899,4899,1935.08.13,1935,Unprovoked,AUSTRALIA,Torres Strait,"Near Warrior Reefs, Queensland",Diving,M,,"FATAL, right buttock & thigh bitten ",Y,21:30,Unknown
4900,4900,1935.07.27,1935,Invalid,USA,California,Santa Barbara Channel,fishing&,M,23,"Although listed as an uprovoked fatal attack by SAF, shark bite on his ankle was post-mortem following death by drowning",Unknown,21:30,Invalid
4901,4901,1935.07.27,1935,Invalid,USA,California,Santa Barbara Channel,fishing&,M,53,"Although listed as  an uprovoked fatal attack by SAF, he was killed by the explosion. The shark bites were post-mortem ",Unknown,21:30,Invalid
4902,4902,1935.07.05,1935,Unprovoked,PANAMA,Unknown,off Culebra,"Fishing,",M,14,"FATAL, leg severed ",Y,21:30,Unknown
4903,4903,1935.07.01,1935,Unprovoked,CROATIA,Adriatic Sea,"Susak / Fiume (Rijeka, Istria)",Swimming,F,22,FATAL,Y,15:00,Unknown
4904,4904,1935.06.18,1935,Unprovoked,USA,New Jersey,50 miles offshore,"Fishing,",M,31,Arm lacerated by a shark that leapt onto boat ,N,15:00,shark
4905,4905,1935.06.05,1935,Unprovoked,SOLOMON ISLANDS,Makira-Uluwa Province,Makira Island,Fishing,M,,FATAL,Y,15:00,Unknown
4906,4906,1935.06.00,1935,Boat,AUSTRALIA,South Australia,Off Port Broughton,Unknown,Unknown,,Shark bumped dinghy twice,N,15:00,Unknown
4907,4907,1935.06.00,1935,Unprovoked,PAPUA NEW GUINEA,Northern (Oro) Province,"Dobu Passage,  D'Entrecasteaux Islands (between Normanby & Fergusson Islands)",Unknown,Unknown,,"Samoan missionary, Filemani, caught an 8'6"" shark after it had killed 1 man & 2 boys in space of few weeks",N,15:00,Unknown
4908,4908,1935.05.19,1935,Provoked,SOUTH AFRICA,KwaZulu-Natal,"North Pier, Durban",Put&,M,,"Foot bitten, required 1 week hospitalization PROVOKED INCIDENT",N,15:00,"White shark, "
4909,4909,1935.05.12,1935,Unprovoked,AUSTRALIA,Torres Strait,On edge of reef near Warrior Island,Diving,M,,3 gashes on hand & wrist,N,15:00,shark
